Name,Designation,Company
Nirmit Parikh,CEO,Apna
Sai Gole,CEO,BharatAgri
Siddharth Dialani,CEO,BharatAgri
Utkarsh Biradar,CEO,Flatheads
Ganesh Balakrishnan,CEO,Flatheads
Rahul Gagerna,CEO,Boutique Spirit Brands
Shashi S Tripathi,CEO,eShipz
Shivadeep Mahadi,CEO,eShipz
Ajaykumar R,CEO,eShipz
Amrish Rau,CEO,Pine Labs
AMIT CHATURVEDI,CEO,Paytail
Vikas Garg,CEO,Paytail
Amit Tewary,CEO,4Fin
Ajit Sinha,CEO,4Fin
